name,category,reference,description,url,img_names
Set Escolar - Producción Nacional,oficina,VA-517,"Set escolar en cartuchera plástica PVC con cierre de cremallera. Incluye: Lápiz, tajalápiz , regla de 15cm, escuadra de 15cm y borrador Medidas: 9.8 cm x 22.5 cm Marca: 6 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/set-escolar-produccion-nacional/6294/24,"['VA-517_1.jpg', 'VA-517_2.jpg', 'VA-517_3.jpg', 'VA-517_4.jpg', 'VA-517_5.jpg', 'VA-517_6.jpg']"
Borrador Retráctil II,oficina,OF-276,"Borrador retráctil en estuche Medidas: 11 cm largo x 1.8 cm ancho. Marca: 1 cm x 3,5 cm / Tampografía Unidades por Caja: 200   Unidades  Empaque: 18,0    X 26,0 X 30,0 / 8,0 Kg",https://www.catalogospromocionales.com/p/borrador-retractil-ii/4219/24,"['OF-276_1.jpg', 'OF-276_2.jpg', 'OF-276_3.jpg', 'OF-276_4.jpg']"
Multiorganizador Elastic OFERTA,oficina,PM OF-402,"Multiorganizador de tecnología y de cables, con bandas elásticas de presión elaborado en poliéster y nylon, bolsillo trasero en poliéster. Medidas: 22 cm alto X 25.5 cm ancho. Área de marca: Sobre bolsillo 5 cm. X 2 cm. Técnica de marca: Screen. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/multiorganizador-elastic-oferta/6191/24,"['PM OF-402_1.jpg', 'PM OF-402_2.jpg', 'PM OF-402_3.jpg']"
Bolsa Portapapeles (stock telefònicamente),oficina,OF-273,"En satín flexible calibre 350, cierre en ziplock. Medidas: Opciones de tamaño: 32.5 cm largo x 23 cm alto / 36 cm. largo x 26 cm alto Marca: 20 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/bolsa-portapapeles-nacional/4058/24,"['OF-273_1.jpg', 'OF-273_2.jpg', 'OF-273_3.jpg', 'OF-273_4.jpg']"
Tabla Métrica(stock telefònicamente),oficina,OF-233,"Tabla plástica con regla lateral de 30 cm. Medidas: 35 cm x 23 cm Marca: 15 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/tabla-metrica-produccion-nacional/3869/24,['OF-233_1.jpg']
Carpeta Folder Sencillo en PVC,oficina,OF-90,"Portadocumentos en PVC con block de notas y cinta portabolígrafos. Medidas: 33 cm largo x 26 cm ancho. Marca: 15 cm / Screen / repujado. Unidades por Caja: 20   Unidades  Empaque: 34,5    X 28,0 X 46,5 / 12,5 Kg",https://www.catalogospromocionales.com/p/carpeta-folder-sencillo-en-pvc/1888/24,"['OF-90_1.jpg', 'OF-90_2.jpg', 'OF-90_3.jpg']"
Mouse Pad Transfer,oficina,VA-247,"Espuma con caucho.Cotización especial Para troqueles de diferentes medidas Medidas: 17.5 cm alto x 21.5 cm ancho Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/mouse-pad-en-transfer/5548/24,['VA-247_1.jpg']
Carpeta Folder London,oficina,OF-435,"Folder en microfibra con cierre de imán. Incluye block de papel, 4 portatarjetas, funda portacelular y 2 elásticos multiorganizadores. No incluye bolígrafo. Medidas: cerrado: 24 cm x 31 cm Marca: 8 cm / Screen (No se marca placa metálica) Unidades por Caja: 20   Unidades  Empaque: 34,0    X 25,5 X 33,0 / 10,0 Kg",https://www.catalogospromocionales.com/p/carpeta-folder-london/6844/24,"['OF-435_1.jpg', 'OF-435_2.jpg', 'OF-435_3.jpg', 'OF-435_4.jpg']"
Agenda Portadocumentos en Cuero A6 OFERTA,oficina,PM NU-03,"Agenda en cuero recuperado Europeo, con broche de cierre en acero. Con compartimentos internos, bolsillos para tarjetas, hojas, agenda y bolígrafo. 80 Hojas Rayadas. Empaque en bolsa. Medidas Cerrado: 9.5 cm X 15 cm X 2.5 cm. Medidas Abierto: 21 cm X 15 cm. Marca: 5 cm X 1.5 cm / Láser / Tampografía Unidades por Caja: 67   Unidades  Empaque: 42,0    X 33,0 X 44,0 / 18,5 Kg",https://www.catalogospromocionales.com/p/agenda-porta-documentos-en-cuero-a6-oferta/5489/24,['PM NU-03_1.jpg']
Agenda Portadocumentos en Cuero A6 OFERTA,oficina,PM NU-03,"Agenda en cuero recuperado Europeo, con broche de cierre en acero. Con compartimentos internos, bolsillos para tarjetas, hojas, agenda y bolígrafo. 80 Hojas Rayadas. Empaque en bolsa. Medidas Cerrado: 9.5 cm X 15 cm X 2.5 cm. Medidas Abierto: 21 cm X 15 cm. Marca: 5 cm X 1.5 cm / Láser / Tampografía Unidades por Caja: 67   Unidades  Empaque: 42,0    X 33,0 X 44,0 / 18,5 Kg",https://www.catalogospromocionales.com/p/agenda-porta-documentos-en-cuero-a6-oferta/5489/24,['PM NU-03_1.jpg']
