name,category,reference,description,url,img_names
Trolley Backpack Gamma Urban Travel OFERTA,maletines,PM VA-802,"Trolley backpack en poliéster con 2 bolsillos, compartimento para portátil y dos mallas laterales. Herraje en aluminio. Medidas: 42,5 cm X 31,5 cm X 16 cm Marca: 4 cm. / Láser (Incluye placa metálica de 5 cm x 1 cm) Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Trolley-Backpack-Gamma-Urban-Travel/8717/107,"['PM VA-802_1.jpg', 'PM VA-802_2.jpg', 'PM VA-802_3.jpg', 'PM VA-802_4.jpg', 'PM VA-802_5.jpg']"
Cosmetiquera Travel,maletines,VA-803,"Cosmetiquera en poliéster con 3 compartimentos internos y manija en silicona. Medidas: 12,5 cm x 21,5 cm x 6,5 cm Marca:10 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Cosmetiquera-Travel-produccion-nacional/8720/107,"['VA-803_1.jpg', 'VA-803_2.jpg', 'VA-803_3.jpg', 'VA-803_4.jpg', 'VA-803_5.jpg', 'VA-803_6.jpg', 'VA-803_7.jpg', 'VA-803_8.jpg', 'VA-803_9.jpg', 'VA-803_10.jpg', 'VA-803_11.jpg']"
Morral Backpack Hamlin OFERTA,maletines,PM VA-769,"Poliéster 600D. Bolsillo externo con cremallera y malla portabotella. No incluye Botilito. Medidas: 42,5 cm x 32 cm x 15,5 cm Marca: 12 cm / Screen Unidades por Caja: 25   Unidades  Empaque: 33,0    X 33,0 X 47,0 / 5,5 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Hamlin/8543/107,"['PM VA-769_1.jpg', 'PM VA-769_2.jpg', 'PM VA-769_3.jpg', 'PM VA-769_4.jpg']"
Bolsa en Cambrel Ludano,maletines,VA-789,"En Cambrel. Medidas: 49,5 cm x 32,9 cm x 18 cm Marca: 18 cm / Screen  Unidades por Caja: 350   Unidades  Empaque: 70,0    X 54,0 X 40,0 / 14,6 Kg",https://www.catalogospromocionales.com/p/Bolsa-en-Cambrel-Ludano/8628/107,"['VA-789_1.jpg', 'VA-789_2.jpg', 'VA-789_3.jpg', 'VA-789_4.jpg', 'VA-789_5.jpg', 'VA-789_6.jpg']"
Morral Backpack Gamma Urban Travel,maletines,VA-800,"Morral backpack en poliéster, con 2 bolsillos. Bolsillo interno para laptop de 15”. Mallas laterales. Medidas: 45,5 cm x 29,5 cm x 11 cm Marca: 4 cm / Láser (Incluye placa metálica de 5 cm x 1 cm) Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Gamma-Urban-Travel/8724/107,"['VA-800_1.jpg', 'VA-800_2.jpg', 'VA-800_3.jpg']"
Portapasaporte Connor,maletines,VA-754,"Poliuretano. Con block de notas de 32 hojas y 3 bolsillos. Empaque Caja Individual. Medidas: Cerrado: 14,5 cm x 10,2 cm Abierto: 20,5 cm Marca: 5 cm / Tampografía / Repujado Unidades por Caja: 200   Unidades  Empaque: 32,0    X 35,0 X 48,0 / 16,7 Kg",https://www.catalogospromocionales.com/p/Portapasaporte-Connor/8498/107,"['VA-754_1.jpg', 'VA-754_2.jpg', 'VA-754_3.jpg', 'VA-754_4.jpg', 'VA-754_5.jpg']"
Bolsa Laminada en Cambrel Aiden,maletines,VA-755,"Bolsa en cambrel plastificado mate. Medidas: 45 cm x 37 cm x 10 cm base Marca: 18 cm / Screen  Unidades por Caja: 200   Unidades  Empaque: 42,0    X 44,0 X 48,0 / 14,6 Kg",https://www.catalogospromocionales.com/p/Bolsa-Laminada-en-Cambrel-Aiden/8500/107,"['VA-755_1.jpg', 'VA-755_2.jpg', 'VA-755_3.jpg', 'VA-755_4.jpg', 'VA-755_5.jpg', 'VA-755_6.jpg', 'VA-755_7.jpg', 'VA-755_8.jpg']"
Canguro Abby,maletines,VA-764,"Poliéster. Bolsillo principal y bolsillo en malla portabotella.  No incluye Botilito. Correa ajustable. Medidas: 35.5 cm x 15 cm Marca: 8 cm / Screen Unidades por Caja: 50   Unidades  Empaque: 38,0    X 33,0 X 41,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Canguro-Abby/8537/107,"['VA-764_1.jpg', 'VA-764_2.jpg', 'VA-764_3.jpg', 'VA-764_4.jpg', 'VA-764_5.jpg', 'VA-764_6.jpg', 'VA-764_7.jpg']"
Sporty Bag Truman,maletines,VA-779,"Combinación seda poliéster y lona poliéster. Bolsillo exterior con cremallera y cordón para cargar y cerrar. Medidas: 44,5 cm x 33,5 cm Marca: 15 cm / Screen (Aplica marca Serigrafía-Screen normal por la cremallera) Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-Truman/8612/107,"['VA-779_1.jpg', 'VA-779_2.jpg', 'VA-779_3.jpg', 'VA-779_4.jpg', 'VA-779_5.jpg']"
Cartuchera en Cambrel kidz,maletines,VA-761,"Cartuchera en cambrel, con dibujo para colorear. Incluye 4 marcadores de tinta lavable. Opcional cartuchera sin diseño, para personalizar. Incluye 4 marcadores de tinta lavable. Medidas: 23 cm x 12.5 cm Marca: 10 cm / Screen (bolsa con diseño predeterminado) / 18 cm x 9 cm (cartuchera sin diseño para personalizar/marca a una tinta) Unidades por Caja: 400   Unidades  Empaque: 32,5    X 27,0 X 36,0 / 8,5 Kg",https://www.catalogospromocionales.com/p/Cartuchera-en-Cambrel-kidz/8511/107,"['VA-761_1.jpg', 'VA-761_2.jpg', 'VA-761_3.jpg', 'VA-761_4.jpg']"
Bolsa Adrik OFERTA,maletines,PM VA-765,"Poliéster. Doble bolsillo externo. Medidas: 36 cm x 38 cm x 10 cm base Marca: 10 cm / Screen Unidades por Caja: 50   Unidades  Empaque: 42,0    X 39,0 X 38,0 / 11,5 Kg",https://www.catalogospromocionales.com/p/Bolsa-Adrik/8538/107,"['PM VA-765_1.jpg', 'PM VA-765_2.jpg', 'PM VA-765_3.jpg', 'PM VA-765_4.jpg', 'PM VA-765_5.jpg', 'PM VA-765_6.jpg']"
Sporty Bag en Cambrel Lucan,maletines,VA-788,"En Cambrel. Medidas: 42,5 cm x 31,5 cm Marca: 15 cm / Screen  Unidades por Caja: 350   Unidades  Empaque: 54,0    X 43,0 X 40,0 / 13,5 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-en-Cambrel-Lucan/8627/107,"['VA-788_1.jpg', 'VA-788_2.jpg', 'VA-788_3.jpg', 'VA-788_4.jpg', 'VA-788_5.jpg', 'VA-788_6.jpg']"
Bolsa en Cambrel kidz,maletines,VA-760,"Bolsa en cambrel, con dibujo para colorear. Incluye 4 marcadores de tinta lavable. Opcional bolsa blanca sin diseño, para personalizar. Incluye 4 marcadores de tinta lavable. Medidas: 24 cm x 24 cm x 6 cm de base Marca: 15 cm / Screen (bolsa con diseño predeterminado) / 18 cm x 15 cm (bolsa sin diseño para personalizar/marca a una tinta) Unidades por Caja: 400   Unidades  Empaque: 53,0    X 31,0 X 56,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/Bolsa-en-Cambrel-kidz/8510/107,"['VA-760_1.jpg', 'VA-760_2.jpg', 'VA-760_3.jpg', 'VA-760_4.jpg', 'VA-760_5.jpg']"
Bolsa Plegable Tobby,maletines,VA-756,"Poliéster. Plegable. Doble bolsillo externo. Con estuche de poliéster para cargar. Medidas: 68 cm x 43 cm Marca: 18 cm / Screen  Unidades por Caja: 200   Unidades  Empaque: 30,0    X 43,0 X 50,0 / 17,8 Kg",https://www.catalogospromocionales.com/p/Bolsa-Plegable-Tobby/8501/107,"['VA-756_1.jpg', 'VA-756_2.jpg', 'VA-756_3.jpg', 'VA-756_4.jpg', 'VA-756_5.jpg', 'VA-756_6.jpg']"
Sporty Bag Volker,maletines,VA-781,"Tula morral en lona poliéster Ripstop 210, cordón para cargar y cerrar. Medidas: 40 cm x 34 cm Marca: 20 cm / Screen  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-Volker/8614/107,"['VA-781_1.jpg', 'VA-781_2.jpg', 'VA-781_3.jpg', 'VA-781_4.jpg', 'VA-781_5.jpg', 'VA-781_6.jpg', 'VA-781_7.jpg', 'VA-781_8.jpg', 'VA-781_9.jpg', 'VA-781_10.jpg']"
